game_number, agent_type, agent_color, agent_decision_time
192, _alpha_beta_splay, _black_, _0.4849600000000004
193, _alpha_beta, _white_, _0.12883899999999998
193, _alpha_beta_splay, _black_, _0.16487300000000002
194, _alpha_beta, _white_, _0.4387280000000001
194, _alpha_beta_splay, _black_, _0.3200650000000002
195, _alpha_beta, _white_, _0.17291199999999993
195, _alpha_beta_splay, _black_, _0.2967680000000001
196, _alpha_beta, _white_, _0.258347
196, _alpha_beta_splay, _black_, _0.3968990000000002
197, _alpha_beta, _white_, _0.28682900000000006
197, _alpha_beta_splay, _black_, _0.3065380000000001
198, _alpha_beta, _white_, _0.5617280000000003
198, _alpha_beta_splay, _black_, _0.2973900000000002
199, _alpha_beta, _white_, _0.3035620000000002
199, _alpha_beta_splay, _black_, _0.4393330000000002
200, _alpha_beta, _white_, _0.23831899999999995
200, _alpha_beta_splay, _black_, _0.29323500000000013
201, _alpha_beta, _white_, _0.41348100000000026
201, _alpha_beta_splay, _black_, _0.42717900000000053
202, _alpha_beta, _white_, _0.42329100000000014
202, _alpha_beta_splay, _black_, _0.25570699999999996
203, _alpha_beta, _white_, _0.4005790000000002
203, _alpha_beta_splay, _black_, _0.20556899999999986
204, _alpha_beta, _white_, _0.1867709999999999
204, _alpha_beta_splay, _black_, _0.241394
205, _alpha_beta, _white_, _0.3528820000000006
205, _alpha_beta_splay, _black_, _0.35908300000000004
206, _alpha_beta, _white_, _0.30724300000000004
206, _alpha_beta_splay, _black_, _0.4517320000000004
207, _alpha_beta, _white_, _0.24069099999999988
207, _alpha_beta_splay, _black_, _0.28608200000000006
208, _alpha_beta, _white_, _0.2911530000000003
208, _alpha_beta_splay, _black_, _0.4105880000000001
209, _alpha_beta, _white_, _0.30016699999999996
209, _alpha_beta_splay, _black_, _0.22545999999999997
210, _alpha_beta, _white_, _0.32051400000000013
210, _alpha_beta_splay, _black_, _0.31058
211, _alpha_beta, _white_, _0.25922100000000015
211, _alpha_beta_splay, _black_, _0.42920899999999995
212, _alpha_beta, _white_, _0.45286899999999997
212, _alpha_beta_splay, _black_, _0.251013
213, _alpha_beta, _white_, _0.2240309999999999
213, _alpha_beta_splay, _black_, _0.27828600000000003
214, _alpha_beta, _white_, _0.27573699999999973
214, _alpha_beta_splay, _black_, _0.43121000000000015
215, _alpha_beta, _white_, _0.32860599999999995
215, _alpha_beta_splay, _black_, _0.2836909999999999
216, _alpha_beta, _white_, _0.08577599999999998
216, _alpha_beta_splay, _black_, _0.12412699999999995
217, _alpha_beta, _white_, _0.25388699999999986
217, _alpha_beta_splay, _black_, _0.38795100000000016
218, _alpha_beta, _white_, _0.062833
218, _alpha_beta_splay, _black_, _0.04186
219, _alpha_beta, _white_, _0.1845339999999999
219, _alpha_beta_splay, _black_, _0.35302800000000006
220, _alpha_beta, _white_, _0.559598
220, _alpha_beta_splay, _black_, _0.3021280000000002
221, _alpha_beta, _white_, _0.42895600000000017
221, _alpha_beta_splay, _black_, _0.5085060000000003
222, _alpha_beta, _white_, _0.4129450000000001
222, _alpha_beta_splay, _black_, _0.40385000000000026
