game_number, agent_type, agent_color, agent_decision_time
223, _alpha_beta_trie, _black_, _0.3231150000000001
224, _alpha_beta, _white_, _0.27240699999999995
224, _alpha_beta_trie, _black_, _0.315857
225, _alpha_beta, _white_, _0.31920999999999994
225, _alpha_beta_trie, _black_, _0.28516600000000025
226, _alpha_beta, _white_, _0.24714999999999993
226, _alpha_beta_trie, _black_, _0.369588
227, _alpha_beta, _white_, _0.2829090000000001
227, _alpha_beta_trie, _black_, _0.23547799999999988
228, _alpha_beta, _white_, _0.22141799999999986
228, _alpha_beta_trie, _black_, _0.2575409999999999
229, _alpha_beta, _white_, _0.38213300000000033
229, _alpha_beta_trie, _black_, _0.2383439999999998
230, _alpha_beta, _white_, _0.2993600000000001
230, _alpha_beta_trie, _black_, _0.3851460000000001
231, _alpha_beta, _white_, _0.37365099999999996
231, _alpha_beta_trie, _black_, _0.20747899999999986
232, _alpha_beta, _white_, _0.3425520000000001
232, _alpha_beta_trie, _black_, _0.41249200000000025
233, _alpha_beta, _white_, _0.35000800000000004
233, _alpha_beta_trie, _black_, _0.20099799999999984
234, _alpha_beta, _white_, _0.248175
234, _alpha_beta_trie, _black_, _0.045413
235, _alpha_beta, _white_, _0.15060199999999999
235, _alpha_beta_trie, _black_, _0.17353200000000005
236, _alpha_beta, _white_, _0.30530000000000024
236, _alpha_beta_trie, _black_, _0.48855100000000007
237, _alpha_beta, _white_, _0.3441170000000003
237, _alpha_beta_trie, _black_, _0.42385900000000015
238, _alpha_beta, _white_, _0.3088369999999999
238, _alpha_beta_trie, _black_, _0.338928
239, _alpha_beta, _white_, _0.308186
239, _alpha_beta_trie, _black_, _0.2773010000000002
240, _alpha_beta, _white_, _0.24505599999999989
240, _alpha_beta_trie, _black_, _0.36895500000000003
241, _alpha_beta, _white_, _0.33939800000000003
241, _alpha_beta_trie, _black_, _0.327666
242, _alpha_beta, _white_, _0.40107200000000026
242, _alpha_beta_trie, _black_, _0.35712000000000005
243, _alpha_beta, _white_, _0.13781799999999997
243, _alpha_beta_trie, _black_, _0.22867800000000005
244, _alpha_beta, _white_, _0.397909
244, _alpha_beta_trie, _black_, _0.4005490000000002
245, _alpha_beta, _white_, _0.297022
245, _alpha_beta_trie, _black_, _0.40181400000000006
246, _alpha_beta, _white_, _0.3867800000000002
246, _alpha_beta_trie, _black_, _0.29092500000000004
247, _alpha_beta, _white_, _0.3740810000000003
247, _alpha_beta_trie, _black_, _0.3506610000000002
