game_number, agent_type, agent_color, agent_decision_time
206, _alpha_beta, _white_, _0.32513100000000006
206, _alpha_beta_rb, _black_, _0.26208100000000006
207, _alpha_beta, _white_, _0.19291999999999998
207, _alpha_beta_rb, _black_, _0.341178
208, _alpha_beta, _white_, _0.5104820000000003
208, _alpha_beta_rb, _black_, _0.2866990000000001
209, _alpha_beta, _white_, _0.290437
209, _alpha_beta_rb, _black_, _0.25526699999999997
210, _alpha_beta, _white_, _0.33249599999999996
210, _alpha_beta_rb, _black_, _0.2958990000000003
211, _alpha_beta, _white_, _0.19883399999999987
211, _alpha_beta_rb, _black_, _0.34964900000000015
212, _alpha_beta, _white_, _0.277856
212, _alpha_beta_rb, _black_, _0.3047299999999999
213, _alpha_beta, _white_, _0.3996640000000003
213, _alpha_beta_rb, _black_, _0.3843100000000002
214, _alpha_beta, _white_, _0.3320349999999999
214, _alpha_beta_rb, _black_, _0.14269299999999993
215, _alpha_beta, _white_, _0.29714100000000004
215, _alpha_beta_rb, _black_, _0.284928
216, _alpha_beta, _white_, _0.43762000000000045
216, _alpha_beta_rb, _black_, _0.5176770000000003
217, _alpha_beta, _white_, _0.19922600000000007
217, _alpha_beta_rb, _black_, _0.129039
218, _alpha_beta, _white_, _0.147896
218, _alpha_beta_rb, _black_, _0.08284999999999998
219, _alpha_beta, _white_, _0.320791
219, _alpha_beta_rb, _black_, _0.3664110000000004
220, _alpha_beta, _white_, _0.5678289999999999
220, _alpha_beta_rb, _black_, _0.3358680000000002
221, _alpha_beta, _white_, _0.3254870000000001
221, _alpha_beta_rb, _black_, _0.4530790000000003
222, _alpha_beta, _white_, _0.30215099999999995
222, _alpha_beta_rb, _black_, _0.42156800000000005
223, _alpha_beta, _white_, _0.48923500000000025
223, _alpha_beta_rb, _black_, _0.33160900000000043
224, _alpha_beta, _white_, _0.37094800000000033
224, _alpha_beta_rb, _black_, _0.3373960000000006
225, _alpha_beta, _white_, _0.27771199999999996
225, _alpha_beta_rb, _black_, _0.27203799999999984
226, _alpha_beta, _white_, _0.24815899999999994
226, _alpha_beta_rb, _black_, _0.22107499999999988
227, _alpha_beta, _white_, _0.265174
227, _alpha_beta_rb, _black_, _0.4284470000000001
228, _alpha_beta, _white_, _0.2434119999999998
228, _alpha_beta_rb, _black_, _0.38710200000000017
229, _alpha_beta, _white_, _0.4398390000000002
229, _alpha_beta_rb, _black_, _0.2438649999999998
230, _alpha_beta, _white_, _0.32198700000000013
230, _alpha_beta_rb, _black_, _0.3970260000000002
231, _alpha_beta, _white_, _0.337336
231, _alpha_beta_rb, _black_, _0.2737450000000001
232, _alpha_beta, _white_, _0.22348499999999993
232, _alpha_beta_rb, _black_, _0.14253299999999997
233, _alpha_beta, _white_, _0.14760699999999996
233, _alpha_beta_rb, _black_, _0.202455
234, _alpha_beta, _white_, _0.2922490000000003
234, _alpha_beta_rb, _black_, _0.38169800000000015
235, _alpha_beta, _white_, _0.4280550000000004
235, _alpha_beta_rb, _black_, _0.44415800000000033
236, _alpha_beta, _white_, _0.48564500000000027
236, _alpha_beta_rb, _black_, _0.3262470000000006
237, _alpha_beta, _white_, _0.32678599999999997
237, _alpha_beta_rb, _black_, _0.09884199999999996
238, _alpha_beta, _white_, _0.3389730000000001
238, _alpha_beta_rb, _black_, _0.27923500000000007
239, _alpha_beta, _white_, _0.35774100000000014
239, _alpha_beta_rb, _black_, _0.5481040000000005
240, _alpha_beta, _white_, _0.42594300000000024
240, _alpha_beta_rb, _black_, _0.254192
241, _alpha_beta, _white_, _0.4546560000000002
241, _alpha_beta_rb, _black_, _0.25951699999999994
242, _alpha_beta, _white_, _0.30300299999999997
242, _alpha_beta_rb, _black_, _0.34271200000000024
243, _alpha_beta, _white_, _0.3096520000000004
243, _alpha_beta_rb, _black_, _0.26030099999999995
244, _alpha_beta, _white_, _0.3346280000000002
244, _alpha_beta_rb, _black_, _0.32616200000000006
245, _alpha_beta, _white_, _0.258012
245, _alpha_beta_rb, _black_, _0.3476670000000002
246, _alpha_beta, _white_, _0.296813
246, _alpha_beta_rb, _black_, _0.3144290000000001
247, _alpha_beta, _white_, _0.4159160000000005
247, _alpha_beta_rb, _black_, _0.49960900000000014
248, _alpha_beta, _white_, _0.23851599999999976
248, _alpha_beta_rb, _black_, _0.3120120000000001
249, _alpha_beta, _white_, _0.22939299999999996
249, _alpha_beta_rb, _black_, _0.39394100000000004
250, _alpha_beta, _white_, _0.5919620000000002
250, _alpha_beta_rb, _black_, _0.2543529999999999
251, _alpha_beta, _white_, _0.32067000000000023
251, _alpha_beta_rb, _black_, _0.32995400000000025
252, _alpha_beta, _white_, _0.23637199999999994
252, _alpha_beta_rb, _black_, _0.33111100000000016
253, _alpha_beta, _white_, _0.2974330000000001
253, _alpha_beta_rb, _black_, _0.183549
254, _alpha_beta, _white_, _0.6003100000000007
254, _alpha_beta_rb, _black_, _0.37997900000000046
255, _alpha_beta, _white_, _0.3150629999999999
255, _alpha_beta_rb, _black_, _0.28797900000000015
256, _alpha_beta, _white_, _0.40808300000000014
256, _alpha_beta_rb, _black_, _0.21356099999999986
257, _alpha_beta, _white_, _0.33418899999999985
257, _alpha_beta_rb, _black_, _0.30072800000000005
258, _alpha_beta, _white_, _0.3628540000000001
258, _alpha_beta_rb, _black_, _0.34815800000000047
259, _alpha_beta, _white_, _0.22941599999999984
259, _alpha_beta_rb, _black_, _0.20847099999999988
260, _alpha_beta, _white_, _0.38391100000000017
260, _alpha_beta_rb, _black_, _0.44341400000000014
261, _alpha_beta, _white_, _0.5650539999999997
261, _alpha_beta_rb, _black_, _0.1422469999999999
262, _alpha_beta, _white_, _0.4940130000000008
262, _alpha_beta_rb, _black_, _0.3758920000000004
263, _alpha_beta, _white_, _0.2865159999999999
263, _alpha_beta_rb, _black_, _0.19603799999999993
264, _alpha_beta, _white_, _0.266353
264, _alpha_beta_rb, _black_, _0.16089699999999998
265, _alpha_beta, _white_, _0.269817
265, _alpha_beta_rb, _black_, _0.3051610000000002
266, _alpha_beta, _white_, _0.3251500000000004
266, _alpha_beta_rb, _black_, _0.32707899999999984
267, _alpha_beta, _white_, _0.30224500000000015
267, _alpha_beta_rb, _black_, _0.29814499999999994
268, _alpha_beta, _white_, _0.21747199999999992
268, _alpha_beta_rb, _black_, _0.300144
269, _alpha_beta, _white_, _0.5093520000000001
269, _alpha_beta_rb, _black_, _0.5653920000000009
270, _alpha_beta, _white_, _0.44969999999999993
270, _alpha_beta_rb, _black_, _0.38388300000000036
271, _alpha_beta, _white_, _0.2011519999999999
271, _alpha_beta_rb, _black_, _0.3909339999999999
272, _alpha_beta, _white_, _0.281595
272, _alpha_beta_rb, _black_, _0.3352060000000003
273, _alpha_beta, _white_, _0.210574
273, _alpha_beta_rb, _black_, _0.11970899999999998
274, _alpha_beta, _white_, _0.15851699999999994
274, _alpha_beta_rb, _black_, _0.3590960000000001
275, _alpha_beta, _white_, _0.3299580000000001
275, _alpha_beta_rb, _black_, _0.25062499999999993
276, _alpha_beta, _white_, _0.16507299999999991
276, _alpha_beta_rb, _black_, _0.31703299999999995
277, _alpha_beta, _white_, _0.2530570000000001
277, _alpha_beta_rb, _black_, _0.10068199999999998
