game_number, agent_type, agent_color, agent_decision_time
163, _minimax_avl, _black_, _0.2014199999999999
164, _minimax, _white_, _0.29357999999999995
164, _minimax_avl, _black_, _0.23044399999999993
165, _minimax, _white_, _0.386737
165, _minimax_avl, _black_, _0.30724900000000027
166, _minimax, _white_, _0.2987220000000001
166, _minimax_avl, _black_, _0.11378399999999997
167, _minimax, _white_, _0.34899900000000045
167, _minimax_avl, _black_, _0.41818400000000017
168, _minimax, _white_, _0.40092700000000003
168, _minimax_avl, _black_, _0.22938899999999982
169, _minimax, _white_, _0.26023099999999993
169, _minimax_avl, _black_, _0.2354669999999999
170, _minimax, _white_, _0.08378699999999999
170, _minimax_avl, _black_, _0.080747
171, _minimax, _white_, _0.22325599999999984
171, _minimax_avl, _black_, _0.39052399999999987
172, _minimax, _white_, _0.16005799999999998
172, _minimax_avl, _black_, _0.2733150000000001
173, _minimax, _white_, _0.390352
173, _minimax_avl, _black_, _0.27623399999999987
174, _minimax, _white_, _0.2697669999999999
174, _minimax_avl, _black_, _0.2549559999999999
175, _minimax, _white_, _0.4165940000000001
175, _minimax_avl, _black_, _0.2302859999999998
176, _minimax, _white_, _0.3371849999999999
176, _minimax_avl, _black_, _0.137815
177, _minimax, _white_, _0.32350499999999993
177, _minimax_avl, _black_, _0.30061300000000024
178, _minimax, _white_, _0.2489579999999998
178, _minimax_avl, _black_, _0.26605900000000005
179, _minimax, _white_, _0.586106
179, _minimax_avl, _black_, _0.2971650000000001
180, _minimax, _white_, _0.40903300000000037
180, _minimax_avl, _black_, _0.28868499999999997
181, _minimax, _white_, _0.3689450000000003
181, _minimax_avl, _black_, _0.3551770000000006
182, _minimax, _white_, _0.4481020000000007
182, _minimax_avl, _black_, _0.41476900000000083
183, _minimax, _white_, _0.14763899999999994
183, _minimax_avl, _black_, _0.4451929999999998
184, _minimax, _white_, _0.19046800000000003
184, _minimax_avl, _black_, _0.211047
185, _minimax, _white_, _0.48224599999999995
185, _minimax_avl, _black_, _0.09474899999999992
186, _minimax, _white_, _0.3669630000000003
186, _minimax_avl, _black_, _0.3869890000000001
187, _minimax, _white_, _0.21215099999999998
187, _minimax_avl, _black_, _0.202418
188, _minimax, _white_, _0.34177
188, _minimax_avl, _black_, _0.262212
189, _minimax, _white_, _0.24895299999999992
189, _minimax_avl, _black_, _0.2383789999999999
