game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
221	alphabeta2	white	2	45	42.386018	-1
221	alphabeta2_trans	black	2	45	16.210246	1
222	alphabeta2	white	2	43	27.526492	0
222	alphabeta2_trans	black	2	43	8.809816	0
223	alphabeta2	white	2	29	21.5312	1
223	alphabeta2_trans	black	2	29	0.062989	-1
224	alphabeta2	white	2	49	27.943942	0
224	alphabeta2_trans	black	2	49	0.794109	0
225	alphabeta2	white	2	71	30.073939	0
225	alphabeta2_trans	black	2	71	9.984702	0
226	alphabeta2	white	2	73	31.903837	0
226	alphabeta2_trans	black	2	73	16.02349	0
227	alphabeta2	white	2	39	31.820143	1
227	alphabeta2_trans	black	2	39	13.961252	-1
228	alphabeta2	white	2	49	22.268327	0
228	alphabeta2_trans	black	2	49	14.108379	0
229	alphabeta2	white	2	36	25.276796	1
229	alphabeta2_trans	black	2	36	5.694601	-1
230	alphabeta2	white	2	58	24.740632	-1
230	alphabeta2_trans	black	2	58	3.398145	1
231	alphabeta2	white	2	66	34.931084	1
231	alphabeta2_trans	black	2	66	4.767992	-1
232	alphabeta2	white	2	152	39.637284	0
232	alphabeta2_trans	black	2	152	13.340842	0
233	alphabeta2	white	2	39	26.615573	-1
233	alphabeta2_trans	black	2	39	6.495011	1
234	alphabeta2	white	2	56	19.002907	-1
234	alphabeta2_trans	black	2	56	9.441358	1
235	alphabeta2	white	2	25	15.581389	1
235	alphabeta2_trans	black	2	25	7.493631	-1
236	alphabeta2	white	2	45	34.387057	1
236	alphabeta2_trans	black	2	45	19.353706	-1
237	alphabeta2	white	2	27	20.685476	1
237	alphabeta2_trans	black	2	27	6.029079	-1
238	alphabeta2	white	2	35	33.813289	1
238	alphabeta2_trans	black	2	35	9.975344	-1
239	alphabeta2	white	2	146	62.170843	0
239	alphabeta2_trans	black	2	146	36.497078	0
240	alphabeta2	white	2	203	37.527152	0
240	alphabeta2_trans	black	2	203	25.882384	0
241	alphabeta2	white	2	34	22.568847	1
241	alphabeta2_trans	black	2	34	1.133381	-1
242	alphabeta2	white	2	32	18.824451	-1
242	alphabeta2_trans	black	2	32	10.962216	1
243	alphabeta2	white	2	40	26.256322	1
243	alphabeta2_trans	black	2	40	3.338326	-1
244	alphabeta2	white	2	48	32.303025	1
244	alphabeta2_trans	black	2	48	4.881525	-1
245	alphabeta2	white	2	24	20.603445	-1
245	alphabeta2_trans	black	2	24	0.095737	1
246	alphabeta2	white	2	56	30.918608	0
246	alphabeta2_trans	black	2	56	3.345565	0
247	alphabeta2	white	2	37	21.768226	0
247	alphabeta2_trans	black	2	37	1.911536	0
248	alphabeta2	white	2	23	19.898721	-1
248	alphabeta2_trans	black	2	23	4.33025	1
249	alphabeta2	white	2	60	35.934795	0
249	alphabeta2_trans	black	2	60	2.004318	0
250	alphabeta2	white	2	14	6.161719	1
250	alphabeta2_trans	black	2	14	1.427927	-1
251	alphabeta2	white	2	45	34.280339	1
251	alphabeta2_trans	black	2	45	12.722934	-1
252	alphabeta2	white	2	47	24.639354	-1
252	alphabeta2_trans	black	2	47	2.974607	1
253	alphabeta2	white	2	48	24.572288	1
253	alphabeta2_trans	black	2	48	9.546741	-1
254	alphabeta2	white	2	32	21.062772	-1
254	alphabeta2_trans	black	2	32	5.988849	1
255	alphabeta2	white	2	36	24.170613	0
255	alphabeta2_trans	black	2	36	1.458336	0
256	alphabeta2	white	2	17	12.868928	1
256	alphabeta2_trans	black	2	17	0.046277	-1
257	alphabeta2	white	2	38	30.628248	1
257	alphabeta2_trans	black	2	38	7.554035	-1
258	alphabeta2	white	2	43	30.194707	0
258	alphabeta2_trans	black	2	43	4.61493	0
259	alphabeta2	white	2	18	11.388661	-1
259	alphabeta2_trans	black	2	18	0.283489	1
260	alphabeta2	white	2	36	28.587907	1
260	alphabeta2_trans	black	2	36	4.247305	-1
261	alphabeta2	white	2	48	30.981852	0
261	alphabeta2_trans	black	2	48	6.522938	0
262	alphabeta2	white	2	49	20.382316	0
262	alphabeta2_trans	black	2	49	10.07266	0
263	alphabeta2	white	2	17	12.692909	1
263	alphabeta2_trans	black	2	17	0.046332	-1
264	alphabeta2	white	2	21	17.185987	-1
264	alphabeta2_trans	black	2	21	2.173551	1
265	alphabeta2	white	2	26	26.251698	1
265	alphabeta2_trans	black	2	26	2.731876	-1
266	alphabeta2	white	2	37	19.427752	1
266	alphabeta2_trans	black	2	37	8.906764	-1
267	alphabeta2	white	2	22	9.317919	1
267	alphabeta2_trans	black	2	22	2.938172	-1
268	alphabeta2	white	2	32	21.883879	1
268	alphabeta2_trans	black	2	32	0.952701	-1
269	alphabeta2	white	2	34	26.382565	1
269	alphabeta2_trans	black	2	34	0.126679	-1
270	alphabeta2	white	2	42	27.909816	1
270	alphabeta2_trans	black	2	42	8.164091	-1
271	alphabeta2	white	2	60	35.09627	0
271	alphabeta2_trans	black	2	60	0.776886	0
272	alphabeta2	white	2	52	39.943624	1
272	alphabeta2_trans	black	2	52	7.601994	-1
273	alphabeta2	white	2	55	20.719608	-1
273	alphabeta2_trans	black	2	55	15.716209	1
274	alphabeta2	white	2	32	21.933646	-1
274	alphabeta2_trans	black	2	32	3.937499	1
275	alphabeta2	white	2	32	34.07821	-1
275	alphabeta2_trans	black	2	32	29.284523	1
276	alphabeta2	white	2	68	29.339485	0
276	alphabeta2_trans	black	2	68	8.710262	0
277	alphabeta2	white	2	153	41.086128	-1
277	alphabeta2_trans	black	2	153	17.764783	1
278	alphabeta2	white	2	31	22.883888	1
278	alphabeta2_trans	black	2	31	2.27215	-1
279	alphabeta2	white	2	17	13.397627	1
279	alphabeta2_trans	black	2	17	0.0456	-1
280	alphabeta2	white	2	23	17.186732	1
280	alphabeta2_trans	black	2	23	2.99014	-1
281	alphabeta2	white	2	40	25.302537	1
281	alphabeta2_trans	black	2	40	5.647413	-1
282	alphabeta2	white	2	49	36.630922	1
282	alphabeta2_trans	black	2	49	11.855661	-1
283	alphabeta2	white	2	29	20.849522	1
283	alphabeta2_trans	black	2	29	0.064178	-1
284	alphabeta2	white	2	73	41.311444	1
284	alphabeta2_trans	black	2	73	2.037741	-1
285	alphabeta2	white	2	78	27.426019	-1
285	alphabeta2_trans	black	2	78	5.575734	1
286	alphabeta2	white	2	34	20.88357	1
286	alphabeta2_trans	black	2	34	8.175854	-1
287	alphabeta2	white	2	35	22.82225	1
287	alphabeta2_trans	black	2	35	0.162026	-1
288	alphabeta2	white	2	34	22.037305	-1
